,WG,AC,ON,OF,MT,SL,SW,SA,SG,TL,TW,TA,TG,IV,Total,driver,kart,tire,glider
183124619151712574416,18.0,3.0,12.0,4.0,6.0,19.0,15.0,17.0,12.0,5.0,7.0,4.0,4,16,142.0,905101010101011115,41133452015115,31402404020215,21201101211011
1661011817201512475615,16.0,6.0,10.0,11.0,8.0,17.0,20.0,15.0,12.0,4.0,7.0,5.0,6,15,152.0,905101010101011115,41133452015115,33363342111225,2112011110120
1751011718201413475516,17.0,5.0,10.0,11.0,7.0,18.0,20.0,14.0,13.0,4.0,7.0,5.0,5,16,152.0,905101010101011115,41133452015115,33363342111225,11111110210111
1761110817191512484615,17.0,6.0,11.0,10.0,8.0,17.0,19.0,15.0,12.0,4.0,8.0,4.0,6,15,152.0,905101010101011115,41133452015115,33363342111225,12202001111020
1851110718191513484516,18.0,5.0,11.0,10.0,7.0,18.0,19.0,15.0,13.0,4.0,8.0,4.0,5,16,153.0,905101010101011115,41133452015115,33363342111225,21201101211011
1661011817201512475616,16.0,6.0,10.0,11.0,8.0,17.0,20.0,15.0,12.0,4.0,7.0,5.0,6,16,153.0,905101010101011115,41133452015116,33363342111225,2112011110120
1751011718201413475517,17.0,5.0,10.0,11.0,7.0,18.0,20.0,14.0,13.0,4.0,7.0,5.0,5,17,153.0,905101010101011115,41133452015116,33363342111225,11111110210111
1761110817191512484616,17.0,6.0,11.0,10.0,8.0,17.0,19.0,15.0,12.0,4.0,8.0,4.0,6,16,153.0,905101010101011115,41133452015116,33363342111225,12202001111020
1851110718191513484517,18.0,5.0,11.0,10.0,7.0,18.0,19.0,15.0,13.0,4.0,8.0,4.0,5,17,154.0,905101010101011115,41133452015116,33363342111225,21201101211011
17387718191413584415,17.0,3.0,8.0,7.0,7.0,18.0,19.0,14.0,13.0,5.0,8.0,4.0,4,15,142.0,905101010101011115,41133452015115,40122431222105,2112011110120
18287619191314584316,18.0,2.0,8.0,7.0,6.0,19.0,19.0,13.0,14.0,5.0,8.0,4.0,3,16,142.0,905101010101011115,41133452015115,40122431222105,11111110210111
18396718181413593415,18.0,3.0,9.0,6.0,7.0,18.0,18.0,14.0,13.0,5.0,9.0,3.0,4,15,142.0,905101010101011115,41133452015115,40122431222105,12202001111020
19296619181414593316,19.0,2.0,9.0,6.0,6.0,19.0,18.0,14.0,14.0,5.0,9.0,3.0,3,16,143.0,905101010101011115,41133452015115,40122431222105,21201101211011
17387718191413584416,17.0,3.0,8.0,7.0,7.0,18.0,19.0,14.0,13.0,5.0,8.0,4.0,4,16,143.0,905101010101011115,41133452015116,40122431222105,2112011110120
18287619191314584317,18.0,2.0,8.0,7.0,6.0,19.0,19.0,13.0,14.0,5.0,8.0,4.0,3,17,143.0,905101010101011115,41133452015116,40122431222105,11111110210111
18396718181413593416,18.0,3.0,9.0,6.0,7.0,18.0,18.0,14.0,13.0,5.0,9.0,3.0,4,16,143.0,905101010101011115,41133452015116,40122431222105,12202001111020
19296619181414593317,19.0,2.0,9.0,6.0,6.0,19.0,18.0,14.0,14.0,5.0,9.0,3.0,3,17,144.0,905101010101011115,41133452015116,40122431222105,21201101211011
1751012817181512373515,17.0,5.0,10.0,12.0,8.0,17.0,18.0,15.0,12.0,3.0,7.0,3.0,5,15,147.0,905101010101011115,41133452015115,42373322101015,2112011110120
1841012718181413373416,18.0,4.0,10.0,12.0,7.0,18.0,18.0,14.0,13.0,3.0,7.0,3.0,4,16,147.0,905101010101011115,41133452015115,42373322101015,11111110210111
1851111817171512382515,18.0,5.0,11.0,11.0,8.0,17.0,17.0,15.0,12.0,3.0,8.0,2.0,5,15,147.0,905101010101011115,41133452015115,42373322101015,12202001111020
1941111718171513382416,19.0,4.0,11.0,11.0,7.0,18.0,17.0,15.0,13.0,3.0,8.0,2.0,4,16,148.0,905101010101011115,41133452015115,42373322101015,21201101211011
1751012817181512373516,17.0,5.0,10.0,12.0,8.0,17.0,18.0,15.0,12.0,3.0,7.0,3.0,5,16,148.0,905101010101011115,41133452015116,42373322101015,2112011110120
1841012718181413373417,18.0,4.0,10.0,12.0,7.0,18.0,18.0,14.0,13.0,3.0,7.0,3.0,4,17,148.0,905101010101011115,41133452015116,42373322101015,11111110210111
1851111817171512382516,18.0,5.0,11.0,11.0,8.0,17.0,17.0,15.0,12.0,3.0,8.0,2.0,5,16,148.0,905101010101011115,41133452015116,42373322101015,12202001111020
1941111718171513382417,19.0,4.0,11.0,11.0,7.0,18.0,17.0,15.0,13.0,3.0,8.0,2.0,4,17,149.0,905101010101011115,41133452015116,42373322101015,21201101211011
4126121569641518161515,4.0,12.0,6.0,12.0,15.0,6.0,9.0,6.0,4.0,15.0,18.0,16.0,15,15,153.0,43551111101010106,41133452015116,5135122233423,2112011110120
5116121479551518161416,5.0,11.0,6.0,12.0,14.0,7.0,9.0,5.0,5.0,15.0,18.0,16.0,14,16,153.0,43551111101010106,41133452015116,5135122233423,11111110210111
5127111568641519151515,5.0,12.0,7.0,11.0,15.0,6.0,8.0,6.0,4.0,15.0,19.0,15.0,15,15,153.0,43551111101010106,41133452015116,5135122233423,12202001111020
6117111478651519151416,6.0,11.0,7.0,11.0,14.0,7.0,8.0,6.0,5.0,15.0,19.0,15.0,14,16,154.0,43551111101010106,41133452015116,5135122233423,21201101211011
41351316510451619161712,4.0,13.0,5.0,13.0,16.0,5.0,10.0,4.0,5.0,16.0,19.0,16.0,17,12,155.0,43551111101010106,41133452015116,6046030344440,2112011110120
51251315610361619161613,5.0,12.0,5.0,13.0,15.0,6.0,10.0,3.0,6.0,16.0,19.0,16.0,16,13,155.0,43551111101010106,41133452015116,6046030344440,11111110210111
5136121659451620151712,5.0,13.0,6.0,12.0,16.0,5.0,9.0,4.0,5.0,16.0,20.0,15.0,17,12,155.0,43551111101010106,41133452015116,6046030344440,12202001111020
6126121569461620151613,6.0,12.0,6.0,12.0,15.0,6.0,9.0,4.0,6.0,16.0,20.0,15.0,16,13,156.0,43551111101010106,41133452015116,6046030344440,21201101211011
5117151568561416141616,5.0,11.0,7.0,15.0,15.0,6.0,8.0,5.0,6.0,14.0,16.0,14.0,16,16,154.0,43551111101010106,41133452015116,14265111421234,2112011110120
6107151478471416141517,6.0,10.0,7.0,15.0,14.0,7.0,8.0,4.0,7.0,14.0,16.0,14.0,15,17,154.0,43551111101010106,41133452015116,14265111421234,11111110210111
6118141567561417131616,6.0,11.0,8.0,14.0,15.0,6.0,7.0,5.0,6.0,14.0,17.0,13.0,16,16,154.0,43551111101010106,41133452015116,14265111421234,12202001111020
7108141477571417131517,7.0,10.0,8.0,14.0,14.0,7.0,7.0,5.0,7.0,14.0,17.0,13.0,15,17,155.0,43551111101010106,41133452015116,14265111421234,21201101211011
5117151568561416141618,5.0,11.0,7.0,15.0,15.0,6.0,8.0,5.0,6.0,14.0,16.0,14.0,16,18,156.0,43551111101010106,41133452015116,14265111421236,2112011110120
6107151478471416141519,6.0,10.0,7.0,15.0,14.0,7.0,8.0,4.0,7.0,14.0,16.0,14.0,15,19,156.0,43551111101010106,41133452015116,14265111421236,11111110210111
6118141567561417131618,6.0,11.0,8.0,14.0,15.0,6.0,7.0,5.0,6.0,14.0,17.0,13.0,16,18,156.0,43551111101010106,41133452015116,14265111421236,12202001111020
7108141477571417131519,7.0,10.0,8.0,14.0,14.0,7.0,7.0,5.0,7.0,14.0,17.0,13.0,15,19,157.0,43551111101010106,41133452015116,14265111421236,21201101211011
699101389841619151717,6.0,9.0,9.0,10.0,13.0,8.0,9.0,8.0,4.0,16.0,19.0,15.0,17,17,160.0,43551111101010106,41133452015116,22413324244345,2112011110120
789101299751619151618,7.0,8.0,9.0,10.0,12.0,9.0,9.0,7.0,5.0,16.0,19.0,15.0,16,18,160.0,43551111101010106,41133452015116,22413324244345,11111110210111
791091388841620141717,7.0,9.0,10.0,9.0,13.0,8.0,8.0,8.0,4.0,16.0,20.0,14.0,17,17,160.0,43551111101010106,41133452015116,22413324244345,12202001111020
881091298851620141618,8.0,8.0,10.0,9.0,12.0,9.0,8.0,8.0,5.0,16.0,20.0,14.0,16,18,161.0,43551111101010106,41133452015116,22413324244345,21201101211011
61171414710651518151617,6.0,11.0,7.0,14.0,14.0,7.0,10.0,6.0,5.0,15.0,18.0,15.0,16,17,161.0,43551111101010106,41133452015116,24254232333335,2112011110120
71071413810561518151518,7.0,10.0,7.0,14.0,13.0,8.0,10.0,5.0,6.0,15.0,18.0,15.0,15,18,161.0,43551111101010106,41133452015116,24254232333335,11111110210111
7118131479651519141617,7.0,11.0,8.0,13.0,14.0,7.0,9.0,6.0,5.0,15.0,19.0,14.0,16,17,161.0,43551111101010106,41133452015116,24254232333335,12202001111020
8108131389661519141518,8.0,10.0,8.0,13.0,13.0,8.0,9.0,6.0,6.0,15.0,19.0,14.0,15,18,162.0,43551111101010106,41133452015116,24254232333335,21201101211011
78991297821415141417,7.0,8.0,9.0,9.0,12.0,9.0,7.0,8.0,2.0,14.0,15.0,14.0,14,17,145.0,43551111101010106,41133452015116,31402404020215,2112011110120
879911107731415141318,8.0,7.0,9.0,9.0,11.0,10.0,7.0,7.0,3.0,14.0,15.0,14.0,13,18,145.0,43551111101010106,41133452015116,31402404020215,11111110210111
881081296821416131417,8.0,8.0,10.0,8.0,12.0,9.0,6.0,8.0,2.0,14.0,16.0,13.0,14,17,145.0,43551111101010106,41133452015116,31402404020215,12202001111020
9710811106831416131318,9.0,7.0,10.0,8.0,11.0,10.0,6.0,8.0,3.0,14.0,16.0,13.0,13,18,146.0,43551111101010106,41133452015116,31402404020215,21201101211011
71081513811631316141518,7.0,10.0,8.0,15.0,13.0,8.0,11.0,6.0,3.0,13.0,16.0,14.0,15,18,157.0,43551111101010106,41133452015116,33363342111226,2112011110120
8981512911541316141419,8.0,9.0,8.0,15.0,12.0,9.0,11.0,5.0,4.0,13.0,16.0,14.0,14,19,157.0,43551111101010106,41133452015116,33363342111226,11111110210111
81091413810631317131518,8.0,10.0,9.0,14.0,13.0,8.0,10.0,6.0,3.0,13.0,17.0,13.0,15,18,157.0,43551111101010106,41133452015116,33363342111226,12202001111020
9991412910641317131419,9.0,9.0,9.0,14.0,12.0,9.0,10.0,6.0,4.0,13.0,17.0,13.0,14,19,158.0,43551111101010106,41133452015116,33363342111226,21201101211011
8761112910541417131318,8.0,7.0,6.0,11.0,12.0,9.0,10.0,5.0,4.0,14.0,17.0,13.0,13,18,147.0,43551111101010106,41133452015116,40122431222106,2112011110120
96611111010451417131219,9.0,6.0,6.0,11.0,11.0,10.0,10.0,4.0,5.0,14.0,17.0,13.0,12,19,147.0,43551111101010106,41133452015116,40122431222106,11111110210111
977101299541418121318,9.0,7.0,7.0,10.0,12.0,9.0,9.0,5.0,4.0,14.0,18.0,12.0,13,18,147.0,43551111101010106,41133452015116,40122431222106,12202001111020
10671011109551418121219,10.0,6.0,7.0,10.0,11.0,10.0,9.0,5.0,5.0,14.0,18.0,12.0,12,19,148.0,43551111101010106,41133452015116,40122431222106,21201101211011
898161389631216121418,8.0,9.0,8.0,16.0,13.0,8.0,9.0,6.0,3.0,12.0,16.0,12.0,14,18,152.0,43551111101010106,41133452015116,42373322101016,2112011110120
988161299541216121319,9.0,8.0,8.0,16.0,12.0,9.0,9.0,5.0,4.0,12.0,16.0,12.0,13,19,152.0,43551111101010106,41133452015116,42373322101016,11111110210111
999151388631217111418,9.0,9.0,9.0,15.0,13.0,8.0,8.0,6.0,3.0,12.0,17.0,11.0,14,18,152.0,43551111101010106,41133452015116,42373322101016,12202001111020
1089151298641217111319,10.0,8.0,9.0,15.0,12.0,9.0,8.0,6.0,4.0,12.0,17.0,11.0,13,19,153.0,43551111101010106,41133452015116,42373322101016,21201101211011
4137101569641417151415,4.0,13.0,7.0,10.0,15.0,6.0,9.0,6.0,4.0,14.0,17.0,15.0,14,15,149.0,5435111199996,41133452015116,5135122233423,2112011110120
5127101479551417151316,5.0,12.0,7.0,10.0,14.0,7.0,9.0,5.0,5.0,14.0,17.0,15.0,13,16,149.0,5435111199996,41133452015116,5135122233423,11111110210111
513891568641418141415,5.0,13.0,8.0,9.0,15.0,6.0,8.0,6.0,4.0,14.0,18.0,14.0,14,15,149.0,5435111199996,41133452015116,5135122233423,12202001111020
612891478651418141316,6.0,12.0,8.0,9.0,14.0,7.0,8.0,6.0,5.0,14.0,18.0,14.0,13,16,150.0,5435111199996,41133452015116,5135122233423,21201101211011
41461116510451518151612,4.0,14.0,6.0,11.0,16.0,5.0,10.0,4.0,5.0,15.0,18.0,15.0,16,12,151.0,5435111199996,41133452015116,6046030344440,2112011110120
51361115610361518151513,5.0,13.0,6.0,11.0,15.0,6.0,10.0,3.0,6.0,15.0,18.0,15.0,15,13,151.0,5435111199996,41133452015116,6046030344440,11111110210111
5147101659451519141612,5.0,14.0,7.0,10.0,16.0,5.0,9.0,4.0,5.0,15.0,19.0,14.0,16,12,151.0,5435111199996,41133452015116,6046030344440,12202001111020
6137101569461519141513,6.0,13.0,7.0,10.0,15.0,6.0,9.0,4.0,6.0,15.0,19.0,14.0,15,13,152.0,5435111199996,41133452015116,6046030344440,21201101211011
5128131568561315131516,5.0,12.0,8.0,13.0,15.0,6.0,8.0,5.0,6.0,13.0,15.0,13.0,15,16,150.0,5435111199996,41133452015116,14265111421234,2112011110120
6118131478471315131417,6.0,11.0,8.0,13.0,14.0,7.0,8.0,4.0,7.0,13.0,15.0,13.0,14,17,150.0,5435111199996,41133452015116,14265111421234,11111110210111
6129121567561316121516,6.0,12.0,9.0,12.0,15.0,6.0,7.0,5.0,6.0,13.0,16.0,12.0,15,16,150.0,5435111199996,41133452015116,14265111421234,12202001111020
7119121477571316121417,7.0,11.0,9.0,12.0,14.0,7.0,7.0,5.0,7.0,13.0,16.0,12.0,14,17,151.0,5435111199996,41133452015116,14265111421234,21201101211011
5128131568561315131518,5.0,12.0,8.0,13.0,15.0,6.0,8.0,5.0,6.0,13.0,15.0,13.0,15,18,152.0,5435111199996,41133452015116,14265111421236,2112011110120
6118131478471315131419,6.0,11.0,8.0,13.0,14.0,7.0,8.0,4.0,7.0,13.0,15.0,13.0,14,19,152.0,5435111199996,41133452015116,14265111421236,11111110210111
6129121567561316121518,6.0,12.0,9.0,12.0,15.0,6.0,7.0,5.0,6.0,13.0,16.0,12.0,15,18,152.0,5435111199996,41133452015116,14265111421236,12202001111020
7119121477571316121419,7.0,11.0,9.0,12.0,14.0,7.0,7.0,5.0,7.0,13.0,16.0,12.0,14,19,153.0,5435111199996,41133452015116,14265111421236,21201101211011
6101081389841518141617,6.0,10.0,10.0,8.0,13.0,8.0,9.0,8.0,4.0,15.0,18.0,14.0,16,17,156.0,5435111199996,41133452015116,22413324244345,2112011110120
791081299751518141518,7.0,9.0,10.0,8.0,12.0,9.0,9.0,7.0,5.0,15.0,18.0,14.0,15,18,156.0,5435111199996,41133452015116,22413324244345,11111110210111
7101171388841519131617,7.0,10.0,11.0,7.0,13.0,8.0,8.0,8.0,4.0,15.0,19.0,13.0,16,17,156.0,5435111199996,41133452015116,22413324244345,12202001111020
891171298851519131518,8.0,9.0,11.0,7.0,12.0,9.0,8.0,8.0,5.0,15.0,19.0,13.0,15,18,157.0,5435111199996,41133452015116,22413324244345,21201101211011
61281214710651417141517,6.0,12.0,8.0,12.0,14.0,7.0,10.0,6.0,5.0,14.0,17.0,14.0,15,17,157.0,5435111199996,41133452015116,24254232333335,2112011110120
71181213810561417141418,7.0,11.0,8.0,12.0,13.0,8.0,10.0,5.0,6.0,14.0,17.0,14.0,14,18,157.0,5435111199996,41133452015116,24254232333335,11111110210111
7129111479651418131517,7.0,12.0,9.0,11.0,14.0,7.0,9.0,6.0,5.0,14.0,18.0,13.0,15,17,157.0,5435111199996,41133452015116,24254232333335,12202001111020
8119111389661418131418,8.0,11.0,9.0,11.0,13.0,8.0,9.0,6.0,6.0,14.0,18.0,13.0,14,18,158.0,5435111199996,41133452015116,24254232333335,21201101211011
791071297821314131317,7.0,9.0,10.0,7.0,12.0,9.0,7.0,8.0,2.0,13.0,14.0,13.0,13,17,141.0,5435111199996,41133452015116,31402404020215,2112011110120
8810711107731314131218,8.0,8.0,10.0,7.0,11.0,10.0,7.0,7.0,3.0,13.0,14.0,13.0,12,18,141.0,5435111199996,41133452015116,31402404020215,11111110210111
891161296821315121317,8.0,9.0,11.0,6.0,12.0,9.0,6.0,8.0,2.0,13.0,15.0,12.0,13,17,141.0,5435111199996,41133452015116,31402404020215,12202001111020
9811611106831315121218,9.0,8.0,11.0,6.0,11.0,10.0,6.0,8.0,3.0,13.0,15.0,12.0,12,18,142.0,5435111199996,41133452015116,31402404020215,21201101211011
71191313811631215131418,7.0,11.0,9.0,13.0,13.0,8.0,11.0,6.0,3.0,12.0,15.0,13.0,14,18,153.0,5435111199996,41133452015116,33363342111226,2112011110120
81091312911541215131319,8.0,10.0,9.0,13.0,12.0,9.0,11.0,5.0,4.0,12.0,15.0,13.0,13,19,153.0,5435111199996,41133452015116,33363342111226,11111110210111
811101213810631216121418,8.0,11.0,10.0,12.0,13.0,8.0,10.0,6.0,3.0,12.0,16.0,12.0,14,18,153.0,5435111199996,41133452015116,33363342111226,12202001111020
910101212910641216121319,9.0,10.0,10.0,12.0,12.0,9.0,10.0,6.0,4.0,12.0,16.0,12.0,13,19,154.0,5435111199996,41133452015116,33363342111226,21201101211011
887912910541316121218,8.0,8.0,7.0,9.0,12.0,9.0,10.0,5.0,4.0,13.0,16.0,12.0,12,18,143.0,5435111199996,41133452015116,40122431222106,2112011110120
9779111010451316121119,9.0,7.0,7.0,9.0,11.0,10.0,10.0,4.0,5.0,13.0,16.0,12.0,11,19,143.0,5435111199996,41133452015116,40122431222106,11111110210111
98881299541317111218,9.0,8.0,8.0,8.0,12.0,9.0,9.0,5.0,4.0,13.0,17.0,11.0,12,18,143.0,5435111199996,41133452015116,40122431222106,12202001111020
1078811109551317111119,10.0,7.0,8.0,8.0,11.0,10.0,9.0,5.0,5.0,13.0,17.0,11.0,11,19,144.0,5435111199996,41133452015116,40122431222106,21201101211011
8109141389631115111318,8.0,10.0,9.0,14.0,13.0,8.0,9.0,6.0,3.0,11.0,15.0,11.0,13,18,148.0,5435111199996,41133452015116,42373322101016,2112011110120
999141299541115111219,9.0,9.0,9.0,14.0,12.0,9.0,9.0,5.0,4.0,11.0,15.0,11.0,12,19,148.0,5435111199996,41133452015116,42373322101016,11111110210111
91010131388631116101318,9.0,10.0,10.0,13.0,13.0,8.0,8.0,6.0,3.0,11.0,16.0,10.0,13,18,148.0,5435111199996,41133452015116,42373322101016,12202001111020
10910131298641116101219,10.0,9.0,10.0,13.0,12.0,9.0,8.0,6.0,4.0,11.0,16.0,10.0,12,19,149.0,5435111199996,41133452015116,42373322101016,21201101211011
148971015181513586515,14.0,8.0,9.0,7.0,10.0,15.0,18.0,15.0,13.0,5.0,8.0,6.0,5,15,148.0,1006001010101000006,41133452015116,5135122233423,2112011110120
15797916181414586416,15.0,7.0,9.0,7.0,9.0,16.0,18.0,14.0,14.0,5.0,8.0,6.0,4,16,148.0,1006001010101000006,41133452015116,5135122233423,11111110210111
1581061015171513595515,15.0,8.0,10.0,6.0,10.0,15.0,17.0,15.0,13.0,5.0,9.0,5.0,5,15,148.0,1006001010101000006,41133452015116,5135122233423,12202001111020
167106916171514595416,16.0,7.0,10.0,6.0,9.0,16.0,17.0,15.0,14.0,5.0,9.0,5.0,4,16,149.0,1006001010101000006,41133452015116,5135122233423,21201101211011
149881114191314696712,14.0,9.0,8.0,8.0,11.0,14.0,19.0,13.0,14.0,6.0,9.0,6.0,7,12,150.0,1006001010101000006,41133452015116,6046030344440,2112011110120
158881015191215696613,15.0,8.0,8.0,8.0,10.0,15.0,19.0,12.0,15.0,6.0,9.0,6.0,6,13,150.0,1006001010101000006,41133452015116,6046030344440,11111110210111
1599711141813146105712,15.0,9.0,9.0,7.0,11.0,14.0,18.0,13.0,14.0,6.0,10.0,5.0,7,12,150.0,1006001010101000006,41133452015116,6046030344440,12202001111020
1689710151813156105613,16.0,8.0,9.0,7.0,10.0,15.0,18.0,13.0,15.0,6.0,10.0,5.0,6,13,151.0,1006001010101000006,41133452015116,6046030344440,21201101211011
15710101015171415464616,15.0,7.0,10.0,10.0,10.0,15.0,17.0,14.0,15.0,4.0,6.0,4.0,6,16,149.0,1006001010101000006,41133452015116,14265111421234,2112011110120
1661010916171316464517,16.0,6.0,10.0,10.0,9.0,16.0,17.0,13.0,16.0,4.0,6.0,4.0,5,17,149.0,1006001010101000006,41133452015116,14265111421234,11111110210111
1671191015161415473616,16.0,7.0,11.0,9.0,10.0,15.0,16.0,14.0,15.0,4.0,7.0,3.0,6,16,149.0,1006001010101000006,41133452015116,14265111421234,12202001111020
176119916161416473517,17.0,6.0,11.0,9.0,9.0,16.0,16.0,14.0,16.0,4.0,7.0,3.0,5,17,150.0,1006001010101000006,41133452015116,14265111421234,21201101211011
15710101015171415464618,15.0,7.0,10.0,10.0,10.0,15.0,17.0,14.0,15.0,4.0,6.0,4.0,6,18,151.0,1006001010101000006,41133452015116,14265111421236,2112011110120
1661010916171316464519,16.0,6.0,10.0,10.0,9.0,16.0,17.0,13.0,16.0,4.0,6.0,4.0,5,19,151.0,1006001010101000006,41133452015116,14265111421236,11111110210111
1671191015161415473618,16.0,7.0,11.0,9.0,10.0,15.0,16.0,14.0,15.0,4.0,7.0,3.0,6,18,151.0,1006001010101000006,41133452015116,14265111421236,12202001111020
176119916161416473519,17.0,6.0,11.0,9.0,9.0,16.0,16.0,14.0,16.0,4.0,7.0,3.0,5,19,152.0,1006001010101000006,41133452015116,14265111421236,21201101211011
165125817181713695717,16.0,5.0,12.0,5.0,8.0,17.0,18.0,17.0,13.0,6.0,9.0,5.0,7,17,155.0,1006001010101000006,41133452015116,22413324244345,2112011110120
174125718181614695618,17.0,4.0,12.0,5.0,7.0,18.0,18.0,16.0,14.0,6.0,9.0,5.0,6,18,155.0,1006001010101000006,41133452015116,22413324244345,11111110210111
1751348171717136104717,17.0,5.0,13.0,4.0,8.0,17.0,17.0,17.0,13.0,6.0,10.0,4.0,7,17,155.0,1006001010101000006,41133452015116,22413324244345,12202001111020
1841347181717146104618,18.0,4.0,13.0,4.0,7.0,18.0,17.0,17.0,14.0,6.0,10.0,4.0,6,18,156.0,1006001010101000006,41133452015116,22413324244345,21201101211011
167109916191514585617,16.0,7.0,10.0,9.0,9.0,16.0,19.0,15.0,14.0,5.0,8.0,5.0,6,17,156.0,1006001010101000006,41133452015116,24254232333335,2112011110120
176109817191415585518,17.0,6.0,10.0,9.0,8.0,17.0,19.0,14.0,15.0,5.0,8.0,5.0,5,18,156.0,1006001010101000006,41133452015116,24254232333335,11111110210111
177118916181514594617,17.0,7.0,11.0,8.0,9.0,16.0,18.0,15.0,14.0,5.0,9.0,4.0,6,17,156.0,1006001010101000006,41133452015116,24254232333335,12202001111020
186118817181515594518,18.0,6.0,11.0,8.0,8.0,17.0,18.0,15.0,15.0,5.0,9.0,4.0,5,18,157.0,1006001010101000006,41133452015116,24254232333335,21201101211011
174124718161711454417,17.0,4.0,12.0,4.0,7.0,18.0,16.0,17.0,11.0,4.0,5.0,4.0,4,17,140.0,1006001010101000006,41133452015116,31402404020215,2112011110120
183124619161612454318,18.0,3.0,12.0,4.0,6.0,19.0,16.0,16.0,12.0,4.0,5.0,4.0,3,18,140.0,1006001010101000006,41133452015116,31402404020215,11111110210111
184133718151711463417,18.0,4.0,13.0,3.0,7.0,18.0,15.0,17.0,11.0,4.0,6.0,3.0,4,17,140.0,1006001010101000006,41133452015116,31402404020215,12202001111020
193133619151712463318,19.0,3.0,13.0,3.0,6.0,19.0,15.0,17.0,12.0,4.0,6.0,3.0,3,18,141.0,1006001010101000006,41133452015116,31402404020215,21201101211011
1761110817201512364518,17.0,6.0,11.0,10.0,8.0,17.0,20.0,15.0,12.0,3.0,6.0,4.0,5,18,152.0,1006001010101000006,41133452015116,33363342111226,2112011110120
1851110718201413364419,18.0,5.0,11.0,10.0,7.0,18.0,20.0,14.0,13.0,3.0,6.0,4.0,4,19,152.0,1006001010101000006,41133452015116,33363342111226,11111110210111
186129817191512373518,18.0,6.0,12.0,9.0,8.0,17.0,19.0,15.0,12.0,3.0,7.0,3.0,5,18,152.0,1006001010101000006,41133452015116,33363342111226,12202001111020
195129718191513373419,19.0,5.0,12.0,9.0,7.0,18.0,19.0,15.0,13.0,3.0,7.0,3.0,4,19,153.0,1006001010101000006,41133452015116,33363342111226,21201101211011
18396718191413473318,18.0,3.0,9.0,6.0,7.0,18.0,19.0,14.0,13.0,4.0,7.0,3.0,3,18,142.0,1006001010101000006,41133452015116,40122431222106,2112011110120
19296619191314473219,19.0,2.0,9.0,6.0,6.0,19.0,19.0,13.0,14.0,4.0,7.0,3.0,2,19,142.0,1006001010101000006,41133452015116,40122431222106,11111110210111
193105718181413482318,19.0,3.0,10.0,5.0,7.0,18.0,18.0,14.0,13.0,4.0,8.0,2.0,3,18,142.0,1006001010101000006,41133452015116,40122431222106,12202001111020
202105619181414482219,20.0,2.0,10.0,5.0,6.0,19.0,18.0,14.0,14.0,4.0,8.0,2.0,2,19,143.0,1006001010101000006,41133452015116,40122431222106,21201101211011
1851111817181512262418,18.0,5.0,11.0,11.0,8.0,17.0,18.0,15.0,12.0,2.0,6.0,2.0,4,18,147.0,1006001010101000006,41133452015116,42373322101016,2112011110120
1941111718181413262319,19.0,4.0,11.0,11.0,7.0,18.0,18.0,14.0,13.0,2.0,6.0,2.0,3,19,147.0,1006001010101000006,41133452015116,42373322101016,11111110210111
